14547,soy
15612,soy
19996,corn
19996,soy
5284,milk
5284,corn
5284,gluten
5284,pork
5284,tree nuts
5284,wheat
8386,corn
8386,gluten
8386,soy
8386,wheat
12079,corn
12079,gluten
12079,soy
12079,wheat
11636,eggs
11636,milk
11636,corn
11636,gluten
11636,soy
11636,wheat
16562,milk
16562,corn
16562,gluten
16562,soy
16562,wheat
292,soy
7998,eggs
7998,milk
7998,gluten
7998,peanuts
7998,soy
7998,wheat
3381,pork
7021,corn
7021,gluten
7021,soy
7021,wheat
4918,milk
4918,corn
4918,gluten
4918,soy
4918,wheat
12644,corn
12644,gluten
12644,soy
12644,wheat
2779,corn
2779,gluten
2779,soy
2779,wheat
18275,corn
18275,gluten
18275,soy
18275,wheat
18088,corn
18088,gluten
18088,soy
18088,wheat
12470,milk
12470,corn
12470,gluten
12470,soy
12470,tree nuts
12470,wheat
22157,eggs
22157,milk
22157,corn
22157,gluten
22157,soy
22157,wheat
13981,eggs
13981,milk
13981,corn
13981,gluten
13981,soy
13981,wheat
19374,eggs
19374,milk
19374,corn
19374,gluten
19374,pork
19374,soy
19374,wheat
22155,eggs
22155,milk
22155,corn
22155,gluten
22155,soy
22155,wheat
20025,corn
20025,gluten
20025,tree nuts
20025,wheat
10253,eggs
10253,milk
10253,corn
10253,gluten
10253,soy
10253,wheat
12485,eggs
12485,milk
12485,corn
12485,gluten
12485,soy
12485,wheat
18721,eggs
18721,milk
18721,corn
18721,gluten
18721,soy
18721,wheat
18717,eggs
18717,milk
18717,corn
18717,gluten
18717,soy
18717,wheat
6124,eggs
6124,corn
6124,gluten
6124,soy
6124,wheat
14753,eggs
14753,milk
14753,corn
14753,gluten
14753,soy
14753,wheat
17139,eggs
17139,milk
17139,corn
17139,pork
17139,soy
22025,corn
22025,gluten
22025,soy
22025,wheat
22027,eggs
22027,milk
22027,corn
22027,gluten
22027,soy
22027,wheat
21195,milk
21195,tree nuts
15058,eggs
15058,milk
15058,corn
15058,gluten
15058,shellfish
15058,soy
15058,wheat
22035,eggs
22035,milk
22035,corn
22035,gluten
22035,soy
22035,wheat
14961,milk
14961,corn
14961,gluten
14961,pork
14961,soy
14961,wheat
12833,eggs
12833,milk
12833,corn
12833,gluten
12833,pork
12833,soy
12833,tree nuts
12833,wheat
14593,milk
14593,corn
14594,milk
14594,corn
9849,eggs
9849,milk
9849,corn
9849,gluten
9849,wheat
19518,eggs
19518,milk
19518,corn
19518,gluten
19518,peanuts
19518,soy
19518,tree nuts
19518,wheat
11596,milk
11596,gluten
11596,soy
11596,tree nuts
11596,wheat
19976,eggs
19976,milk
19976,gluten
19976,tree nuts
19976,wheat
17548,eggs
17548,milk
17548,corn
17548,gluten
17548,soy
17548,wheat
10251,eggs
10251,milk
10251,corn
10251,gluten
10251,soy
10251,tree nuts
10251,wheat
11788,milk
11788,corn
11788,gluten
11788,peanuts
11788,soy
11788,tree nuts
14488,milk
14488,corn
14488,gluten
14488,soy
12500,milk
12500,corn
12500,gluten
12500,soy
6372,milk
6372,corn
6372,gluten
6372,soy
10331,milk
10331,corn
10331,soy
16612,milk
16612,corn
16612,gluten
16612,soy
16612,wheat
10868,milk
10868,corn
10868,gluten
10868,soy
10333,milk
10333,corn
10333,gluten
10333,soy
3592,milk
3592,corn
3592,gluten
6764,milk
6764,corn
6764,gluten
6764,peanuts
6764,soy
16258,milk
16258,corn
16258,gluten
16258,peanuts
16258,soy
19932,milk
19932,corn
19932,soy
12934,eggs
12934,milk
12934,corn
12934,gluten
12934,peanuts
12934,pork
12934,soy
12934,wheat
11138,eggs
11138,milk
11138,corn
11138,gluten
11138,soy
11138,tree nuts
11138,wheat
6282,milk
6282,corn
6282,gluten
6282,soy
6282,tree nuts
6282,wheat
16682,milk
16682,corn
16682,gluten
16682,soy
16682,wheat
6284,milk
6284,corn
6284,gluten
6284,soy
6284,wheat
5120,milk
5120,corn
5120,gluten
5120,soy
5120,wheat
11553,milk
11553,corn
11553,gluten
11553,soy
11553,wheat
10330,milk
10330,corn
10330,gluten
10330,wheat
14781,gluten
14781,soy
10675,eggs
10675,milk
10675,corn
10675,gluten
10675,soy
10675,wheat
5987,milk
5987,corn
5987,gluten
5987,soy
5987,wheat
282,corn
7474,corn
3445,corn
3445,fish
3445,pork
3445,soy
14041,soy
8492,corn
14305,corn
14305,soy
9234,tree nuts
9533,milk
9533,corn
9533,gluten
9533,soy
9533,wheat
22058,milk
22058,corn
22058,gluten
22058,soy
22058,wheat
15627,pork
3116,corn
3116,pork
3116,soy
5487,corn
5487,gluten
5487,soy
5487,wheat
5526,
8373,corn
8373,soy
8373,wheat
3142,
10285,tree nuts
13384,corn
13384,gluten
13384,soy
13384,wheat
12705,pork
5191,milk
5191,corn
5191,pork
16170,corn
16170,soy
1568,soy
14063,milk
14063,corn
14063,pork
14063,soy
3282,eggs
3282,milk
3282,corn
3282,fish
3282,gluten
3282,soy
3282,wheat
9243,corn
9243,gluten
9243,peanuts
9243,soy
9243,wheat
12202,soy
12322,corn
17229,corn
18238,corn
6360,corn
18328,corn
6818,gluten
6818,soy
6818,wheat
14895,gluten
14895,soy
14895,wheat
9279,corn
9279,fish
9279,gluten
9279,soy
9279,wheat
11100,soy
3939,soy
6408,milk
6408,gluten
6408,wheat
20121,milk
20121,gluten
20121,wheat
18663,gluten
18663,soy
18663,wheat
6476,milk
6476,corn
6476,gluten
6476,soy
6476,wheat
3389,soy
17173,corn
17173,gluten
17173,soy
17173,wheat
17568,milk
17568,corn
17568,gluten
17568,pork
17568,soy
17568,wheat
3532,corn
3532,soy
19408,corn
19408,soy
10329,corn
10329,gluten
10329,soy
10329,wheat
6326,corn
6326,soy
5485,milk
5485,corn
5485,gluten
5485,soy
5485,wheat
5690,corn
5690,gluten
5690,soy
5690,wheat
18140,corn
18140,gluten
18140,soy
18140,wheat
19994,milk
19994,corn
14560,pork
6769,corn
6769,gluten
6769,soy
6769,wheat
19718,corn
19718,soy
6365,milk
6365,corn
6365,gluten
6365,wheat
5412,soy
2952,corn
2952,soy
14755,corn
14755,soy
14915,soy
5543,corn
5543,fish
5543,soy
4507,soy
18481,corn
18481,soy
10624,soy
13666,corn
13666,fish
13666,gluten
13666,soy
13666,wheat
16569,gluten
16569,soy
16569,wheat
11156,gluten
11156,soy
11156,wheat
10763,gluten
10763,soy
10763,wheat
4453,soy
10826,soy
6742,milk
6742,corn
6742,fish
6742,gluten
6742,soy
6742,wheat
3053,milk
3053,corn
3053,fish
3053,gluten
3053,soy
3053,wheat
550,corn
550,gluten
550,soy
550,wheat
14509,corn
14509,gluten
14509,soy
14509,wheat
7826,corn
4833,milk
4833,corn
4833,gluten
4833,soy
4833,wheat
14520,soy
17529,gluten
17529,soy
17529,wheat
4940,corn
4940,gluten
4940,shellfish
4940,soy
4940,wheat
12807,corn
12807,gluten
12807,soy
12807,wheat
19061,milk
19061,corn
19061,gluten
19061,soy
19061,wheat
18339,soy
18338,soy
10712,milk
10712,corn
10712,soy
1200,milk
1200,corn
1200,gluten
1200,wheat
8406,milk
8406,corn
8406,gluten
8406,soy
8406,wheat
4321,milk
4321,corn
4321,gluten
4321,wheat
14056,corn
14056,gluten
14056,soy
14056,wheat
5693,corn
5693,gluten
5693,soy
5693,wheat
19954,corn
19954,gluten
19954,soy
19954,wheat
20850,corn
20850,peanuts
20850,soy
20850,tree nuts
18413,corn
18413,gluten
18413,soy
18413,wheat
22021,eggs
22021,milk
22021,corn
22021,gluten
22021,soy
22021,wheat
22022,eggs
22022,milk
22022,corn
22022,gluten
22022,soy
22022,wheat
22020,eggs
22020,milk
22020,corn
22020,gluten
22020,soy
22020,wheat
17613,eggs
17613,soy
12390,soy
18537,corn
18537,fish
18537,gluten
18537,peanuts
18537,soy
18537,wheat
18803,milk
18803,corn
18803,gluten
18803,wheat
8443,gluten
8443,wheat
18159,gluten
18159,wheat
18995,gluten
18995,wheat
17354,corn
17354,gluten
17354,soy
17354,wheat
1058,corn
1058,gluten
1058,soy
1058,wheat
9643,corn
9643,gluten
9643,soy
9643,wheat
10091,milk
10091,corn
10091,gluten
10091,soy
10091,wheat
3366,eggs
3366,milk
3366,corn
3366,gluten
3366,soy
3366,wheat
9731,eggs
9731,milk
9731,corn
9731,gluten
9731,soy
9731,wheat
19358,eggs
19358,milk
19358,corn
19358,gluten
19358,soy
19358,wheat
4944,milk
4944,corn
4944,gluten
4944,soy
4944,wheat
6938,milk
6938,corn
6938,gluten
6938,soy
6938,wheat
10711,gluten
10711,soy
10711,wheat
1667,gluten
1667,soy
1667,wheat
16087,eggs
16087,milk
16087,gluten
16087,soy
16087,wheat
5859,corn
5859,gluten
5859,soy
5859,wheat
19368,corn
19368,gluten
19368,soy
19368,wheat
6466,eggs
6466,milk
6466,corn
6466,gluten
6466,soy
6466,wheat
1537,eggs
1537,milk
1537,gluten
1537,soy
1537,wheat
21447,corn
21447,gluten
21447,soy
21447,wheat
21148,corn
21148,gluten
21148,soy
21148,wheat
10150,corn
10150,gluten
10150,soy
10150,wheat
12422,gluten
12422,soy
12422,wheat
4381,milk
4381,corn
4381,gluten
4381,soy
4381,wheat
11949,gluten
11949,soy
11949,wheat
1696,corn
1696,gluten
1696,soy
1696,wheat
21898,corn
21898,gluten
21898,soy
21898,wheat
19310,gluten
19310,soy
19310,wheat
1041,corn
1041,gluten
1041,soy
1041,wheat
17196,eggs
17196,milk
17196,corn
17196,gluten
17196,pork
17196,soy
17196,wheat
9458,milk
5548,corn
5548,gluten
5548,soy
5548,wheat
9872,corn
9872,gluten
9872,soy
9872,wheat
7437,milk
5586,milk
5586,corn
13915,milk
13915,corn
13915,soy
13714,soy
22286,corn
22286,gluten
22286,soy
22286,wheat
13715,corn
13715,gluten
13715,soy
13715,wheat
15457,corn
15457,soy
15457,tree nuts
21190,corn
21190,gluten
21190,soy
21190,wheat
18461,eggs
18461,milk
18461,corn
18461,gluten
18461,soy
18461,wheat
20024,eggs
20024,milk
20024,corn
20024,gluten
20024,soy
20024,wheat
17255,eggs
17255,milk
17255,corn
17255,gluten
17255,soy
17255,wheat
19688,eggs
19688,milk
19688,corn
19688,gluten
19688,soy
19688,wheat
14489,corn
14489,gluten
14489,soy
14489,wheat
22145,corn
14168,eggs
14168,milk
14168,corn
14168,gluten
14168,soy
14168,wheat
563,eggs
563,milk
563,corn
563,gluten
563,soy
563,wheat
14172,eggs
14172,milk
14172,corn
14172,gluten
14172,soy
14172,wheat
16259,eggs
16259,milk
16259,corn
16259,gluten
16259,soy
16259,wheat
12828,eggs
12828,milk
12828,corn
12828,gluten
12828,soy
12828,wheat
14490,eggs
14490,milk
14490,corn
14490,gluten
14490,soy
14490,wheat
14464,eggs
14464,milk
14464,corn
14464,gluten
14464,soy
14464,wheat
19519,eggs
19519,milk
19519,corn
19519,gluten
19519,soy
19519,wheat
12829,eggs
12829,milk
12829,corn
12829,gluten
12829,soy
12829,tree nuts
12829,wheat
12488,eggs
12488,milk
12488,gluten
12488,soy
12488,wheat
10338,eggs
10338,milk
10338,corn
10338,gluten
10338,peanuts
10338,soy
10338,tree nuts
10338,wheat
10673,eggs
10673,milk
10673,gluten
10673,soy
10673,wheat
16263,eggs
16263,milk
16263,corn
16263,gluten
16263,soy
16263,wheat
12489,eggs
12489,milk
12489,corn
12489,gluten
12489,soy
12489,wheat
16260,eggs
16260,milk
16260,corn
16260,gluten
16260,soy
16260,tree nuts
16260,wheat
19853,soy
15523,soy
6624,gluten
6624,soy
6624,wheat
7412,corn
7412,gluten
7412,pork
7412,shellfish
7412,soy
7412,wheat
21119,eggs
21119,milk
21119,corn
21119,gluten
21119,soy
21119,wheat
19121,eggs
19121,milk
19121,gluten
19121,wheat
11770,eggs
11770,milk
11770,corn
11770,gluten
11770,soy
11770,wheat
14716,gluten
14716,soy
14716,wheat
18309,gluten
18309,soy
18309,wheat
1054,corn
1054,gluten
1054,soy
1054,wheat
1057,corn
1057,gluten
1057,soy
1057,wheat
6845,corn
6845,gluten
6845,soy
6845,wheat
7092,corn
7092,gluten
7092,soy
7092,wheat
21210,corn
21210,gluten
21210,soy
21210,wheat
12961,corn
12961,gluten
12961,soy
12961,wheat
6915,corn
6915,gluten
6915,soy
6915,wheat
6926,corn
6926,gluten
6926,soy
6926,wheat
1051,corn
1051,gluten
1051,soy
1051,wheat
12984,gluten
12984,soy
12984,wheat
7544,gluten
7544,wheat
13212,eggs
13212,corn
13212,gluten
13212,pork
13212,soy
13212,wheat
10821,milk
20772,milk
20773,milk
7276,milk
12338,milk
1075,peanuts
1075,soy
5953,peanuts
5953,soy
19212,milk
14759,milk
12665,pork
5293,milk
18620,corn
18620,gluten
18620,wheat
2895,eggs
2895,corn
2895,gluten
2895,soy
2895,wheat
16267,eggs
16267,corn
16267,gluten
16267,soy
16267,wheat
12224,eggs
12224,milk
12224,corn
12224,gluten
12224,wheat
12450,eggs
12450,milk
12450,corn
12450,gluten
12450,wheat
6462,eggs
6462,milk
6462,corn
6462,gluten
6462,soy
6462,wheat
17770,eggs
17770,milk
17770,corn
17770,gluten
17770,soy
17770,wheat
20946,corn
20946,gluten
20946,soy
20946,wheat
12633,eggs
12633,milk
12633,corn
12633,gluten
12633,soy
12633,wheat
17821,eggs
17821,milk
17821,soy
14348,eggs
14348,milk
14348,corn
14348,gluten
14348,soy
14348,wheat
14492,eggs
14492,milk
14492,corn
14492,gluten
14492,soy
14492,wheat
16659,eggs
16659,milk
16659,gluten
16659,soy
16659,wheat
12921,eggs
12921,milk
12921,corn
12921,gluten
12921,peanuts
12921,soy
12921,tree nuts
12921,wheat
17642,corn
17642,gluten
17642,soy
17642,tree nuts
17642,wheat
16662,eggs
16662,milk
16662,corn
5579,milk
5579,corn
5579,soy
15339,eggs
15339,milk
15339,corn
15339,gluten
15339,soy
15339,wheat
14118,eggs
14118,milk
14118,gluten
14118,wheat
12501,eggs
12501,milk
12501,corn
12501,gluten
12501,wheat
14491,corn
14491,gluten
14491,soy
14491,wheat
7347,eggs
7347,milk
7347,corn
7347,gluten
7347,soy
7347,wheat
16519,eggs
16519,gluten
16519,tree nuts
16519,wheat
17383,eggs
17383,milk
17383,gluten
17383,soy
17383,wheat
744,eggs
744,milk
744,corn
744,gluten
744,soy
744,tree nuts
744,wheat
21212,eggs
21212,milk
21212,corn
21212,gluten
21212,soy
21212,wheat
2605,eggs
2605,milk
2605,corn
2605,gluten
2605,soy
2605,wheat
2888,eggs
2888,milk
2888,corn
2888,gluten
2888,soy
2888,wheat
6264,eggs
6264,milk
6264,corn
6264,gluten
6264,soy
6264,wheat
12484,eggs
12484,milk
12484,corn
12484,gluten
12484,wheat
13739,eggs
13739,milk
13739,corn
13739,gluten
13739,wheat
18408,eggs
18408,milk
18408,corn
18408,gluten
18408,soy
18408,wheat
18720,eggs
18720,milk
18720,corn
18720,gluten
18720,soy
18720,wheat
12469,eggs
12469,milk
12469,gluten
12469,soy
12469,wheat
17671,eggs
17671,milk
17671,corn
17671,gluten
17671,wheat
13752,eggs
13752,milk
13752,corn
13752,gluten
13752,wheat
13743,eggs
13743,milk
13743,corn
13743,gluten
13743,wheat
4356,eggs
4356,milk
4356,corn
4356,gluten
4356,soy
4356,wheat
16524,eggs
16524,corn
16524,gluten
16524,wheat
15628,eggs
15628,milk
15628,corn
15628,gluten
15628,soy
15628,wheat
8760,eggs
8760,milk
8760,corn
8760,gluten
8760,soy
8760,tree nuts
8760,wheat
9484,eggs
9484,milk
9484,corn
9484,gluten
9484,soy
9484,tree nuts
9484,wheat
12639,eggs
12639,milk
12639,corn
12639,gluten
12639,soy
12639,tree nuts
12639,wheat
7198,eggs
7198,milk
7198,corn
7198,gluten
7198,soy
7198,wheat
12225,eggs
12225,milk
12225,corn
12225,gluten
12225,wheat
17652,eggs
17652,milk
17652,corn
17652,gluten
17652,soy
17652,wheat
17879,eggs
17879,milk
17879,corn
17879,gluten
17879,soy
17879,wheat
13735,eggs
13735,milk
13735,corn
13735,gluten
13735,wheat
1210,eggs
1210,milk
1210,corn
1210,gluten
1210,wheat
18417,eggs
18417,milk
18417,corn
18417,gluten
18417,soy
18417,wheat
19479,eggs
19479,milk
19479,corn
19479,gluten
19479,soy
19479,wheat
11802,eggs
11802,milk
11802,corn
11802,gluten
11802,soy
11802,wheat
17884,eggs
17884,milk
17884,corn
17884,gluten
17884,soy
17884,wheat
14064,eggs
14064,milk
14064,corn
14064,gluten
14064,soy
14064,wheat
18469,eggs
18469,milk
18469,corn
18469,gluten
18469,wheat
1312,eggs
1312,milk
1312,corn
1312,gluten
1312,wheat
16528,eggs
16528,milk
16528,corn
16528,gluten
16528,soy
16528,wheat
5227,corn
5227,fish
5227,gluten
5227,shellfish
5227,soy
5227,wheat
12863,eggs
12863,milk
12863,corn
12863,gluten
12863,soy
12863,wheat
5493,eggs
5493,milk
5493,corn
5493,gluten
5493,pork
5493,soy
5493,wheat
12861,eggs
12861,milk
12861,corn
12861,gluten
12861,pork
12861,soy
12861,wheat
12222,milk
12222,gluten
12222,peanuts
12222,soy
12222,tree nuts
12222,wheat
6766,corn
6766,gluten
6766,soy
6766,wheat
5480,milk
14386,eggs
14386,milk
14386,corn
14386,soy
3179,milk
3179,corn
3515,milk
7251,milk
7251,corn
7251,gluten
7251,soy
7251,wheat
6781,milk
6781,corn
10744,milk
10744,corn
10744,gluten
10744,soy
10744,wheat
8465,corn
8465,gluten
8465,soy
8465,wheat
9425,corn
9425,gluten
9425,soy
9425,wheat
10402,milk
10402,corn
10402,gluten
10402,soy
10402,wheat
5157,milk
5157,corn
5157,soy
6257,eggs
6257,milk
6257,corn
6257,gluten
6257,soy
6257,wheat
12841,corn
12841,soy
17479,milk
17479,corn
17479,soy
4277,milk
4277,corn
5405,milk
5405,gluten
5405,soy
5405,wheat
7074,eggs
7074,milk
7074,corn
7074,gluten
7074,pork
7074,soy
7074,wheat
10463,eggs
10463,milk
10463,corn
10463,gluten
10463,soy
10463,wheat
4259,milk
9338,milk
9338,corn
9338,gluten
9338,soy
9338,wheat
18220,soy
17272,soy
15601,milk
15601,corn
15601,soy
9239,milk
9239,corn
9239,soy
18243,soy
10733,soy
1622,corn
1622,gluten
1622,soy
1622,wheat
3612,gluten
3612,wheat
13952,corn
13952,gluten
20410,milk
20410,tree nuts
19179,milk
19179,corn
19179,pork
19179,soy
20389,soy
89,milk
89,soy
17103,milk
13832,milk
13832,corn
13832,gluten
13832,soy
13832,wheat
8796,milk
8796,corn
5598,milk
6941,milk
1549,milk
95,milk
408,milk
16702,milk
13314,milk
2432,milk
10058,milk
10058,corn
10058,gluten
10058,soy
10058,wheat
7930,milk
6638,milk
6638,corn
12310,milk
12310,corn
8389,milk
7204,milk
7204,corn
14775,milk
14775,corn
4212,eggs
4212,milk
4212,corn
4212,gluten
4212,soy
4212,wheat
17184,eggs
17184,milk
17184,corn
17184,gluten
17184,soy
17184,wheat
99,milk
99,corn
99,soy
9035,milk
8203,milk
6944,milk
13328,milk
13328,corn
6942,milk
9781,corn
20160,corn
17682,eggs
17682,milk
17682,corn
17682,gluten
17682,soy
17682,wheat
19974,eggs
19974,milk
19974,corn
19974,gluten
19974,soy
19974,wheat
16535,eggs
16535,milk
16535,corn
16535,soy
17108,eggs
17108,milk
17108,corn
17108,gluten
17108,soy
17108,tree nuts
17108,wheat
4818,eggs
4818,milk
4818,corn
4818,gluten
4818,soy
4818,wheat
1670,eggs
1670,milk
1670,corn
1670,gluten
1670,soy
1670,wheat
12492,eggs
12492,milk
12492,corn
12492,gluten
12492,soy
12492,wheat
8466,eggs
8466,milk
8466,corn
8466,gluten
8466,soy
8466,tree nuts
8466,wheat
19436,corn
12850,soy
4024,gluten
4024,soy
4024,wheat
19156,milk
19156,corn
19156,gluten
19156,soy
19156,wheat
17256,eggs
17256,soy
8331,soy
14987,gluten
14987,soy
14987,wheat
5541,gluten
5541,soy
5541,wheat
3086,corn
14272,gluten
14272,soy
14272,wheat
16811,milk
16811,corn
16811,gluten
16811,soy
16811,wheat
12351,corn
12351,soy
15515,milk
15515,corn
15515,pork
15515,soy
5298,eggs
5298,milk
5298,corn
5298,gluten
5298,wheat
12682,milk
12682,corn
12682,gluten
12682,pork
12682,soy
12682,wheat
8154,corn
11621,soy
8213,corn
8213,gluten
8213,soy
8213,wheat
20846,eggs
20846,milk
20846,corn
20846,gluten
20846,soy
20846,wheat
7389,corn
7389,soy
12398,milk
12398,corn
12398,gluten
12398,soy
12398,wheat
10786,milk
10786,corn
10786,soy
9439,milk
9439,corn
9439,soy
4312,soy
14147,milk
14147,corn
10559,milk
10559,corn
10559,soy
5727,milk
2748,gluten
2748,soy
2748,wheat
16380,corn
16380,gluten
16380,soy
16380,wheat
17653,eggs
17653,soy
4765,eggs
4765,soy
13587,eggs
13587,soy
5703,gluten
5703,soy
5703,wheat
15027,corn
15027,gluten
15027,soy
15027,wheat
9408,corn
9408,soy
17162,milk
4137,corn
4137,soy
9763,milk
9763,corn
9763,soy
13302,milk
13302,corn
13302,soy
7511,milk
7511,corn
7511,gluten
7511,peanuts
7511,soy
7511,wheat
8706,corn
8706,gluten
8706,soy
8706,wheat
5155,eggs
5155,milk
5155,corn
5155,gluten
5155,soy
5155,wheat
18819,corn
18819,soy
3327,milk
3327,soy
13784,milk
11698,corn
11698,gluten
11698,soy
11698,wheat
12692,corn
12692,gluten
12692,wheat
10532,corn
10532,gluten
10532,soy
10532,wheat
21180,milk
21180,corn
21180,gluten
21180,soy
21180,wheat
3343,milk
3343,corn
3343,gluten
3343,soy
3343,tree nuts
3343,wheat
9340,milk
9340,corn
9340,soy
13829,corn
13829,gluten
13829,wheat
18245,corn
18245,gluten
18245,wheat
5160,corn
5160,fish
5160,gluten
5160,soy
5160,wheat
4430,soy
10320,soy
5287,corn
5287,gluten
5287,soy
5287,wheat
12669,corn
12669,soy
13088,corn
13088,gluten
13088,soy
13088,wheat
18709,gluten
18709,soy
18709,wheat
17899,milk
17899,corn
17899,gluten
17899,soy
17899,wheat
17674,milk
17674,corn
17674,gluten
17674,soy
17674,wheat
13815,eggs
13815,fish
13815,peanuts
13815,soy
3974,eggs
3974,milk
3974,corn
3974,gluten
3974,soy
3974,wheat
20081,corn
20081,gluten
20081,soy
20081,wheat
22014,milk
22014,corn
22014,gluten
22014,soy
22014,wheat
5475,milk
5475,corn
5475,gluten
5475,soy
5475,wheat
18999,soy
5020,corn
5020,gluten
5020,soy
5020,wheat
4041,milk
4041,corn
4041,gluten
4041,wheat
14487,corn
14487,gluten
14487,peanuts
14487,soy
14487,tree nuts
14487,wheat
17099,corn
19170,milk
19170,corn
19170,soy
11249,milk
11249,corn
11249,soy
14704,corn
14704,gluten
14704,soy
14704,wheat
12694,corn
12694,gluten
12694,soy
12694,wheat
9440,corn
9440,gluten
9440,soy
9440,wheat
8372,corn
8372,gluten
8372,peanuts
8372,soy
8372,wheat
3826,corn
3826,gluten
3826,shellfish
3826,soy
3826,wheat
9642,corn
9642,gluten
9642,soy
9642,wheat
7668,milk
7668,corn
7668,gluten
7668,soy
7668,wheat
13170,soy
21973,corn
21973,gluten
21973,soy
21973,wheat
12847,corn
12847,gluten
12847,soy
12847,wheat
6776,corn
6776,gluten
6776,soy
6776,wheat
5997,corn
5997,gluten
5997,soy
5997,wheat
17296,corn
17296,gluten
17296,soy
17296,wheat
3174,corn
3174,gluten
3174,soy
3174,wheat
17856,milk
17856,corn
17856,soy
15609,milk
15609,corn
19997,milk
19997,soy
18739,corn
18739,gluten
18739,soy
18739,wheat
19639,corn
19639,gluten
19639,soy
19639,wheat
18687,gluten
18687,soy
18687,wheat
10708,milk
10708,corn
10708,gluten
10708,soy
10708,wheat
19933,corn
19933,soy
10768,eggs
10768,milk
10768,corn
10768,fish
10768,soy
10768,tree nuts
10608,corn
10608,gluten
10608,soy
10608,wheat
11158,corn
11158,gluten
11158,soy
11158,wheat
14950,corn
14950,gluten
14950,soy
14950,wheat
16564,corn
16564,gluten
16564,soy
16564,wheat
5221,soy
9647,soy
11020,soy
19696,gluten
19696,soy
19696,wheat
15068,soy
12837,gluten
12837,soy
12837,wheat
22000,soy
18685,soy
10230,milk
10230,corn
10230,soy
12355,corn
12355,gluten
12355,soy
12355,wheat
16578,corn
16578,soy
20963,milk
20963,corn
10892,soy
18705,corn
11649,milk
11649,corn
8775,corn
19623,corn
19623,soy
7182,corn
7182,gluten
7182,wheat
13125,corn
15048,corn
15048,soy
8749,corn
8749,soy
15085,corn
15085,soy
18399,corn
18399,soy
120,milk
120,soy
11858,milk
11859,milk
8966,gluten
8966,soy
8966,wheat
14606,corn
9265,eggs
9265,corn
9265,gluten
9265,shellfish
9265,soy
9265,wheat
4716,eggs
4716,corn
4716,gluten
4716,soy
4716,wheat
13713,tree nuts
12405,soy
9450,soy
7404,milk
7404,corn
7404,gluten
7404,wheat
18424,eggs
18424,milk
18424,corn
18424,gluten
18424,soy
18424,tree nuts
18424,wheat
17573,gluten
17573,soy
17573,wheat
10684,milk
10684,corn
10940,milk
10940,corn
6314,milk
6313,milk
10932,milk
10930,milk
16908,milk
16910,milk
12449,eggs
12449,milk
12449,corn
12449,gluten
12449,tree nuts
12449,wheat
15104,gluten
15104,wheat
7222,eggs
7222,milk
7222,gluten
7222,wheat
7219,eggs
7219,milk
7219,corn
7219,gluten
7219,soy
7219,wheat
7220,eggs
7220,milk
7220,gluten
7220,soy
7220,wheat
12832,eggs
12832,corn
7225,eggs
7225,milk
7225,gluten
7225,soy
7225,wheat
214,eggs
214,milk
214,corn
214,gluten
214,soy
214,wheat
